N,P,K,temperature,humidity,ph,rainfall,crop_fertilizer
112,112,133,27.96346586310824,62.72236057037334,4.6389597897791255,262.2899618561641,Rice || Urea
116,122,49,31.498795726862603,62.30745386196617,8.266532725940811,141.3501070805996,Maize || NPK 15-15-15
113,118,81,32.933038134220624,68.35472102445922,7.3445180720123595,100.6146571046861,Maize || NPK 15-15-15
120,59,49,15.557974331245276,59.23857699818501,5.682553327118544,129.34711763437792,Cotton || Ammonium Sulfate
113,78,65,13.812705071676966,62.607030992199526,6.82418596513566,65.95618144567979,Maize || NPK 15-15-15
69,39,160,35.22852295628766,35.9104519427853,8.276918317457024,100.38375274355805,Cotton || Ammonium Sulfate
109,129,113,22.083691008848454,52.02473059762736,7.747252427783114,105.27162586673983,Cotton || Ammonium Sulfate
77,97,148,19.4848716298117,61.19490330450947,7.467330854914639,212.96028819043346,Wheat || DAP
129,68,119,30.842102610807437,73.02781855956374,7.44798524690809,51.65210253012716,Cotton || Ammonium Sulfate
46,76,201,33.746805511076275,62.00311583323353,5.212081297169082,196.28615395620656,Sugarcane || Muriate of Potash
81,84,145,34.424730169355826,55.26902259929384,7.798724956911746,93.13837835036557,Cotton || Ammonium Sulfate
136,54,102,20.21592566925591,58.285924120649426,5.6044745297738325,59.64676141991055,Cotton || Ammonium Sulfate
115,13,103,34.15752217124353,49.537599752027994,8.221466631606118,112.19347866050418,Cotton || Ammonium Sulfate
101,35,65,13.06428255373298,90.46965696644318,5.958559964055132,93.87348866286467,Cotton || Ammonium Sulfate
40,36,69,13.29119877795269,66.30459354745487,7.930641588169026,172.487770201564,Wheat || DAP
131,55,147,28.211499074528014,35.804567232327386,5.564933978071206,125.77033682751097,Cotton || Ammonium Sulfate
60,127,48,13.640765597004203,36.166775505172794,6.558107746328962,271.8384981779983,Maize || NPK 15-15-15
38,116,37,20.4398383812642,93.3776980971225,4.927541181956242,271.25190385380415,Maize || NPK 15-15-15
49,73,58,29.491655642420024,48.287053482394704,7.140475611984696,146.49166458885747,Maize || NPK 15-15-15
50,100,173,20.768939297409887,83.33649732885888,7.844317100667354,230.8209905584623,Wheat || DAP
20,115,134,16.669594317442495,38.49651809363447,7.373789125209664,43.184449806610004,Wheat || DAP
10,60,22,19.315116168199882,90.26976420167294,6.593034051754629,171.47478033395262,Wheat || DAP
55,59,45,23.896958638511226,87.4650202200007,4.680463514405838,218.39180135367496,Cotton || Ammonium Sulfate
110,15,110,24.360032239242543,69.26558974607087,8.233764028683433,92.06637409776062,Cotton || Ammonium Sulfate
99,68,35,32.35800601502725,35.53991943699535,7.321958194314538,54.6812212398265,Maize || NPK 15-15-15
119,24,95,31.503983965219327,50.46865244140025,7.4834569534613316,77.42054461754941,Cotton || Ammonium Sulfate
66,126,13,23.877262918459515,59.409358843907896,7.678722302043228,146.0435409217257,Maize || NPK 15-15-15
10,39,91,33.98735107656806,62.603847004853705,7.490973703710443,161.52914098150288,Cotton || Ammonium Sulfate
72,51,201,14.97016560337629,52.860725513742324,6.264464656393335,131.41242930610443,Cotton || Ammonium Sulfate
64,110,175,18.63918710595144,36.976872094731796,7.434487317151787,145.5937040901712,Wheat || DAP
124,46,136,33.52738805105854,70.40764435559252,7.000107151241316,152.85639030622752,Sugarcane || Muriate of Potash
62,51,97,21.82784500427998,66.44928006168536,7.916065334675146,224.6647987842631,Wheat || DAP
66,110,136,37.510720528639894,51.98003812574466,7.709839261349481,65.25805553863657,Cotton || Ammonium Sulfate
126,44,129,24.12258531972372,37.27855805417639,4.6654975298690395,224.54811211825503,Rice || Urea
44,96,31,32.59032619705786,94.67565123331642,6.015548361330421,205.27055255079955,Maize || NPK 15-15-15
72,15,139,22.459983075941672,63.919171209584356,4.638864608735578,217.99859427431633,Sugarcane || Muriate of Potash
34,77,40,23.048791495623192,80.36025450644462,4.908299699064392,216.27241261007748,Maize || NPK 15-15-15
99,27,128,21.954961829388772,62.13884210308013,6.905642888014445,152.94203579242807,Wheat || DAP
84,82,20,30.695966133281104,37.59021745177649,7.995287284649013,90.73604429461601,Maize || NPK 15-15-15
47,122,55,26.235464985559858,53.57604470513,4.979299034837069,168.79093703243296,Maize || NPK 15-15-15
139,38,105,36.5382308955776,54.206608460354076,6.304357149867326,269.9156928661839,Rice || Urea
100,86,199,18.523148229886722,85.30117424294096,8.143515619225775,181.2461635344073,Rice || Urea
26,68,206,14.614631034169554,74.25379867999246,7.757203934686351,42.65131485106663,Wheat || DAP
137,56,201,22.224798612579598,51.525794218368375,6.57867158586372,54.33061717033375,Cotton || Ammonium Sulfate
117,125,19,28.034530398816177,93.06439727954516,7.5862857573153235,278.2872240648526,Rice || Urea
34,26,177,34.380772359802876,54.29250994387228,6.590775096178148,57.26712621746569,Cotton || Ammonium Sulfate
97,118,137,21.00111905368852,94.89404154972323,5.132369349131395,51.050838410775654,Sugarcane || Muriate of Potash
38,105,161,28.998455529236,94.7698215902158,4.998944452886716,124.72582464607729,Sugarcane || Muriate of Potash
72,121,108,21.105165706603696,46.47263106480451,5.253472928268279,272.6361287846408,Cotton || Ammonium Sulfate
123,31,181,28.047709157855913,53.76446697130401,5.903688379862718,116.48203689588777,Cotton || Ammonium Sulfate
58,77,121,35.00500662279693,64.16265190907924,8.222117070696076,138.37219141006494,Sugarcane || Muriate of Potash
90,78,69,18.015298698744637,74.84604026887345,7.698713654614405,192.17849469005574,Rice || Urea
93,46,199,22.51028269478302,66.68284694022796,6.23120624490527,45.78684143833548,Sugarcane || Muriate of Potash
114,114,96,37.82489510717341,93.16648814793541,6.472306839150296,255.46325860460513,Rice || Urea
127,58,154,34.58248273448598,78.43934985414148,5.56243783066566,164.66632421306372,Sugarcane || Muriate of Potash
95,22,74,26.68063630530125,47.72269096297846,7.31741182588852,152.0346174409739,Cotton || Ammonium Sulfate
72,43,66,25.43231738821116,41.3058530128183,7.711062685848152,246.5743989295913,Cotton || Ammonium Sulfate
113,118,192,19.399609939921707,76.30407744256141,5.455618782670307,268.7383814459251,Rice || Urea
58,95,115,25.447445120031766,44.50714641084578,4.667286495145861,141.62205559524034,Cotton || Ammonium Sulfate
80,62,190,34.05271895527862,82.26061042014524,6.9955557726518816,81.38585903037537,Sugarcane || Muriate of Potash
10,96,193,29.814537345222295,53.66220003562022,6.7500484765412665,235.77022480049752,Cotton || Ammonium Sulfate
132,60,18,19.54114473262765,54.61359578333639,6.108524620115506,136.78250109339692,Cotton || Ammonium Sulfate
71,12,31,17.238061947391856,35.64790354337072,7.0755757670928405,264.53092948282386,Wheat || DAP
41,51,150,18.895421961917556,77.06067602570243,6.702453191940574,267.9757561194359,Wheat || DAP
38,107,98,16.413739236213488,41.79618518388115,5.502326306376771,67.55896761312869,Maize || NPK 15-15-15
58,41,185,14.486658096616615,81.37283464781109,6.09091590249089,269.57295215988427,Sugarcane || Muriate of Potash
39,118,27,22.89754053549343,64.5120693150324,6.212454278988966,128.38487810682904,Maize || NPK 15-15-15
28,60,124,14.94578971435496,82.05678889727415,8.020991977902256,195.10060423772572,Wheat || DAP
27,122,213,16.469726500904713,70.03559235186448,8.343616616515838,48.34001961617105,Wheat || DAP
10,94,177,26.23044179282664,39.94599632113945,8.072005449585989,253.33222578011984,Cotton || Ammonium Sulfate
87,55,154,16.279581116188943,80.93914020231098,7.3767120962079185,193.98335904276757,Rice || Urea
124,117,152,13.660873953203474,39.187969093684984,6.839970934423287,194.4530720695406,Rice || Urea
122,30,115,20.252110100725016,63.72210323415993,7.25704654186382,256.5222783945961,Rice || Urea
123,53,24,17.728296564171156,45.340952848697796,8.256436882930757,162.00332197776237,Wheat || DAP
72,20,216,25.397934887853793,80.1401106786731,5.499994940895327,138.52399368701214,Sugarcane || Muriate of Potash
138,112,72,14.661544199163442,89.69547366836758,6.64048203069362,247.8709005501559,Rice || Urea
17,77,176,31.54604047975743,68.24756980149645,7.258432076001632,218.18092284913558,Sugarcane || Muriate of Potash
64,124,22,35.562071505313604,66.62883765795083,7.2169880052970985,267.75415959157624,Maize || NPK 15-15-15
112,10,90,31.329314522861054,80.83779177953707,5.509115838307346,265.62925439452783,Rice || Urea
41,101,41,25.853502972436253,35.304728778543634,6.846926109559007,131.75827949445767,Maize || NPK 15-15-15
19,72,146,34.37736336651101,90.06551855810964,7.683652569680626,147.2767096339403,Sugarcane || Muriate of Potash
119,33,49,30.067877874319194,46.8469290254679,6.400315920200976,101.43638890978683,Cotton || Ammonium Sulfate
133,108,157,12.274329183704936,94.04713302957424,7.67319230679494,198.55549339325623,Rice || Urea
96,22,91,22.24634397213708,79.17523687762773,5.939530391018219,127.49007282133277,Cotton || Ammonium Sulfate
64,120,86,34.1247493845768,81.45506886204026,8.255040508655036,228.66415518584105,Maize || NPK 15-15-15
41,107,217,20.992330307357,74.3721788224164,6.635713761996405,69.17218257541853,Wheat || DAP
102,20,210,12.915594511663611,63.299790967109615,6.883791803170457,67.93668427977902,Wheat || DAP
17,109,200,31.40067060235908,69.29766160166993,4.625446275218353,89.06929154065526,Sugarcane || Muriate of Potash
74,60,85,32.85299502735458,37.78417316090754,5.181076548514377,60.23012522497923,Cotton || Ammonium Sulfate
66,26,181,16.175436071126022,72.43757056592085,7.031735521884179,188.80758584277635,Wheat || DAP
76,108,47,25.970852917922713,72.5658861192228,6.179481487129085,75.36466384401727,Maize || NPK 15-15-15
81,91,197,16.99084141388887,88.47204784410857,6.5326551618326985,78.39110019223702,Wheat || DAP
63,113,80,30.700094895147817,65.33938144581316,4.751885634934801,43.41477369499984,Maize || NPK 15-15-15
76,95,57,19.060311834614627,39.62866244516366,7.836540953641537,227.70160350966637,Maize || NPK 15-15-15
60,33,27,20.22159318664658,53.37175522892487,7.6380224091848685,234.95105330163545,Wheat || DAP
106,28,153,33.96924219464263,74.33776472685905,5.241415902887399,78.88537992746552,Sugarcane || Muriate of Potash
101,46,192,24.384381157379515,49.35553176508783,7.0373174290295175,217.48586422413388,Rice || Urea
17,112,48,29.413615731674444,51.831669311324056,7.773260846617086,144.0508295577663,Maize || NPK 15-15-15
44,94,205,22.46169931878416,84.22814098165121,7.0634165456624,97.50277191169391,Sugarcane || Muriate of Potash
105,17,196,19.74817828703764,70.05918390576254,5.741592381183379,189.13230593771894,Rice || Urea
97,37,98,28.262429571041196,65.51164590641434,7.124444601912669,82.83617784330035,Cotton || Ammonium Sulfate
87,14,71,16.026296926049355,54.10711800834826,5.341846990732849,221.6520658367285,Rice || Urea
41,26,150,21.69799572473844,78.85568215598201,5.773019989117683,51.42765461693241,Sugarcane || Muriate of Potash
129,110,118,17.43496297203398,52.26310606940176,5.460278612428715,270.19142390269946,Rice || Urea
55,45,90,30.090669140459383,79.22381105865051,6.727700409560827,57.250060890069875,Cotton || Ammonium Sulfate
64,127,143,36.549429796998794,39.20608881604652,4.932906587062194,179.06762061968553,Cotton || Ammonium Sulfate
16,28,86,37.88328516841253,86.87248049492501,8.233241521393355,256.52662962937086,Cotton || Ammonium Sulfate
83,73,197,23.70719707148136,64.97398780255597,5.834049414651467,42.857072523484085,Sugarcane || Muriate of Potash
16,100,99,18.565790130547555,61.3104810019382,5.375880508423205,159.6434706373737,Maize || NPK 15-15-15
94,126,23,23.513563629992426,71.66140469251548,6.486199254407325,124.00167143456318,Maize || NPK 15-15-15
121,107,104,34.02900465903082,72.45152437377622,5.607991273818865,179.27972566189817,Cotton || Ammonium Sulfate
134,20,63,17.356147642353037,42.92211061339973,6.639616345530577,94.10977281703808,Wheat || DAP
45,63,141,36.754486942976015,80.3740153889728,5.894036599128341,55.575812135613944,Sugarcane || Muriate of Potash
38,54,48,20.888509988751927,51.55569787700377,5.028267243076163,190.22392884368966,Cotton || Ammonium Sulfate
91,56,81,37.630895145707925,89.29771281019484,5.563580968109048,140.0438174784166,Cotton || Ammonium Sulfate
11,21,34,33.80383107588302,84.07103980488995,6.253759379846101,189.39652928949513,Cotton || Ammonium Sulfate
138,127,86,33.02283388783215,55.77596249208491,4.6211729059185025,90.5293952410823,Maize || NPK 15-15-15
56,30,169,20.265521518105373,83.46435759204286,7.582570108059048,121.29790310883564,Wheat || DAP
20,127,196,12.228207510646167,56.38342995799425,6.987298258361664,174.80353344750648,Wheat || DAP
139,20,200,21.935455629475683,41.05686089816244,6.905438429113417,182.34706679793456,Rice || Urea
128,112,175,19.847043611230035,92.71329432354247,6.684199727531064,129.35555386582365,Wheat || DAP
29,101,129,12.97232175062873,74.15612091292641,6.861252689300274,107.21276934797355,Wheat || DAP
14,14,62,25.13949666915417,62.3659715997555,8.238607810828881,105.688151077263,Cotton || Ammonium Sulfate
46,90,204,22.478814093351154,58.86640109186238,4.534276843242963,81.92784434101563,Cotton || Ammonium Sulfate
62,65,165,28.498468161279643,54.48232005549584,4.6911988386309975,118.09719095910091,Cotton || Ammonium Sulfate
108,29,140,28.150844377046162,93.88685572574775,5.265973639723209,87.86568088317279,Sugarcane || Muriate of Potash
95,50,217,15.139412533313683,43.08483590785444,5.1692055199726,192.11569749518677,Rice || Urea
117,55,159,37.40110419929219,53.8883035352341,5.224777837876731,176.5760795781015,Cotton || Ammonium Sulfate
33,21,105,16.86021716547762,64.1298584169598,7.187775543394601,131.82131768102082,Wheat || DAP
90,79,175,23.57712464388232,63.679972703258684,6.337933204200661,118.19920478497467,Sugarcane || Muriate of Potash
129,26,209,24.691056129277108,63.28198906447061,8.467115513338772,97.02740804671421,Sugarcane || Muriate of Potash
68,124,81,33.13963272756712,45.54702894982291,5.407543659211779,168.50999415024188,Maize || NPK 15-15-15
137,28,71,14.579969498460816,43.695951626570036,5.743320404109978,260.53666344296516,Rice || Urea
123,35,194,23.144751259421824,50.2860551797172,8.436962867206596,204.5687323333449,Rice || Urea
124,57,15,28.3410564261413,89.87156922812336,7.827032563208988,218.65953136853616,Rice || Urea
23,117,215,17.594046162225446,41.783178070070605,6.379196882714131,240.25068727753785,Cotton || Ammonium Sulfate
18,117,41,28.31416536791789,80.44550620239949,6.718387542183959,124.39239360108371,Maize || NPK 15-15-15
49,61,108,36.015285776290966,80.45290358800227,7.872711682611362,55.09018770747703,Cotton || Ammonium Sulfate
34,105,147,37.93547141048955,83.58622423383574,6.423920984185312,189.41411279719463,Sugarcane || Muriate of Potash
112,79,140,12.843727996557568,88.19692933936133,5.324094894328337,85.28134989472784,Sugarcane || Muriate of Potash
31,64,196,18.125293934361615,50.782170652335815,7.813778154217542,176.5704759989599,Wheat || DAP
13,109,85,20.067985010584135,48.47356815613378,6.651089965102574,217.48245595769555,Maize || NPK 15-15-15
38,111,186,22.377278611569118,62.93033999164878,5.112170388655285,228.07319251548077,Sugarcane || Muriate of Potash
118,84,68,18.29868609720395,50.90535012512217,6.522343324737591,112.44138885940372,Maize || NPK 15-15-15
107,42,40,17.290687858438126,79.05859933898645,6.152813522387435,162.98397581663562,Cotton || Ammonium Sulfate
46,71,102,36.818399902855,73.15637460448602,8.007370127527032,189.03162310652615,Cotton || Ammonium Sulfate
84,97,78,35.88156167203346,87.49926128315909,5.004221725442814,236.67537320814927,Rice || Urea
79,32,199,13.221805026081054,39.964298209224296,8.000839217792102,222.73327962518738,Wheat || DAP
137,24,61,20.80913856172605,89.9050000014845,6.548844067241139,277.1140770345689,Rice || Urea
94,36,98,22.53386239563857,52.60091760020537,6.117457719924591,41.94032236720261,Cotton || Ammonium Sulfate
51,84,136,18.214377901314528,64.44166075561904,5.147868737611761,144.9974658071519,Sugarcane || Muriate of Potash
109,73,178,28.350695321692562,61.31668615637862,7.303271850554717,101.45067673027069,Sugarcane || Muriate of Potash
50,124,40,28.649899412750266,80.61869906626544,8.207226836440162,68.77441291476961,Maize || NPK 15-15-15
43,123,93,34.11310993654352,60.21999856591056,6.00150941559728,258.7636787601243,Maize || NPK 15-15-15
26,90,136,31.262600978015662,91.61318873896457,5.466340002683333,279.51089586296473,Sugarcane || Muriate of Potash
131,60,159,26.106906501114846,89.15203295831452,6.7194676679966285,83.34308989713367,Sugarcane || Muriate of Potash
85,62,141,28.993256021154917,87.32966911817039,7.684743793735481,49.22401427232727,Sugarcane || Muriate of Potash
